,날짜,읍면동,관광기후지수,평균기온,일강수량,최대풍속,월,요일,총방문자수,연도
7140,2019-07-25,연동,53.58,24.2,0.0,2.1,7,3,609875,2019
7141,2019-07-26,연동,52.1,23.9,0.0,2.5,7,4,633623,2019
7142,2019-07-27,연동,41.97,22.6,37.5,4.1,7,5,598568,2019
7143,2019-07-28,연동,53.8,22.4,0.5,5.1,7,6,572659,2019
7144,2019-07-29,연동,58.64,23.1,0.0,3.3,7,0,595989,2019
7145,2019-07-30,연동,51.91,22.8,0.5,5.6,7,1,591026,2019
7146,2019-07-31,연동,54.38,23.4,0.0,2.5,7,2,599828,2019
7147,2019-08-01,연동,51.04,21.6,0.0,0.8,8,3,521777,2019
7148,2019-08-02,연동,56.12,21.0,0.0,0.6,8,4,534554,2019
7149,2019-08-03,연동,47.05,21.4,0.0,1.1,8,5,518122,2019
7150,2019-08-04,연동,51.91,21.1,0.0,0.9,8,6,527577,2019
7151,2019-08-05,연동,56.99,21.0,0.0,1.5,8,0,598063,2019
7152,2019-08-06,연동,48.8,22.3,0.0,1.8,8,1,561319,2019
7153,2019-08-07,연동,56.1,21.7,0.0,0.8,8,2,569271,2019
7154,2019-08-08,연동,18.65,22.7,0.0,1.2,8,3,547163,2019
7155,2019-08-09,연동,31.85,21.9,0.0,1.4,8,4,584129,2019
7156,2019-08-10,연동,13.19,22.3,0.5,3.0,8,5,584383,2019
7157,2019-08-11,연동,6.18,22.8,228.5,5.5,8,6,527860,2019
7158,2019-08-12,연동,4.44,22.5,90.5,4.5,8,0,590861,2019
7159,2019-08-13,연동,53.58,22.4,1.5,1.6,8,1,532646,2019
7160,2019-08-14,연동,41.97,22.1,1.5,1.8,8,2,591112,2019
7161,2019-08-15,연동,38.87,20.2,17.5,1.6,8,3,537168,2019
7162,2019-08-16,연동,18.27,19.0,5.0,2.5,8,4,560340,2019
7163,2019-08-17,연동,56.99,20.1,0.0,1.4,8,5,535355,2019
7164,2019-08-18,연동,66.4,20.6,7.0,1.0,8,6,536590,2019
7165,2019-08-19,연동,74.0,19.4,0.5,0.7,8,0,577339,2019
7166,2019-08-20,연동,23.31,20.3,1.0,1.2,8,1,607067,2019
7167,2019-08-21,연동,11.19,21.5,34.5,3.2,8,2,600609,2019
7168,2019-08-22,연동,10.54,21.3,48.0,4.2,8,3,579887,2019
7169,2019-08-23,연동,72.33,19.1,0.0,1.2,8,4,621978,2019
7170,2019-08-24,연동,84.12,18.2,0.0,0.7,8,5,564439,2019
7171,2019-08-25,연동,52.69,17.4,0.0,0.5,8,6,518772,2019
7172,2019-08-26,연동,44.94,20.8,3.5,1.9,8,0,563759,2019
7173,2019-08-27,연동,12.89,21.1,119.0,4.7,8,1,606090,2019
7174,2019-08-28,연동,41.53,19.8,122.0,2.0,8,2,630753,2019
7175,2019-08-29,연동,55.84,16.5,108.0,1.3,8,3,600495,2019
7176,2019-08-30,연동,82.45,16.0,0.0,1.1,8,4,623294,2019
7177,2019-08-31,연동,84.12,15.1,0.0,0.6,8,5,532152,2019
7178,2019-09-01,연동,49.3,16.2,23.5,0.6,9,6,462181,2019
7179,2019-09-02,연동,46.93,21.0,46.0,2.8,9,0,498588,2019
7180,2019-09-03,연동,34.44,20.4,23.0,1.4,9,1,465741,2019
7181,2019-09-04,연동,36.81,18.9,15.5,1.5,9,2,515678,2019
7182,2019-09-05,연동,32.75,20.5,24.0,1.0,9,3,497598,2019
7183,2019-09-06,연동,23.29,20.9,182.0,2.4,9,4,497702,2019
7184,2019-09-07,연동,17.23,19.3,158.5,6.5,9,5,453198,2019
7185,2019-09-08,연동,46.25,18.9,26.0,0.7,9,6,480557,2019
7186,2019-09-09,연동,19.25,20.3,47.5,3.2,9,0,533591,2019
7187,2019-09-10,연동,62.56,21.1,0.0,3.8,9,1,517887,2019
7188,2019-09-11,연동,46.93,20.2,3.0,1.9,9,2,569665,2019
7189,2019-09-12,연동,48.95,19.7,0.5,1.0,9,3,474091,2019
7190,2019-09-13,연동,94.83,19.1,0.0,2.1,9,4,512590,2019
7191,2019-09-14,연동,96.52,17.6,0.0,1.3,9,5,504684,2019
7192,2019-09-15,연동,83.83,18.0,0.0,1.1,9,6,502630,2019
7193,2019-09-16,연동,86.2,17.4,0.0,1.6,9,0,531405,2019
7194,2019-09-17,연동,84.51,16.5,0.0,2.5,9,1,553103,2019
7195,2019-09-18,연동,94.83,15.2,0.0,2.1,9,2,523150,2019
7196,2019-09-19,연동,94.83,15.8,0.0,2.9,9,3,584176,2019
7197,2019-09-20,연동,61.22,15.7,2.5,3.2,9,4,600971,2019
7198,2019-09-21,연동,40.85,14.7,196.5,4.2,9,5,544497,2019
7199,2019-09-22,연동,37.47,14.6,583.5,4.5,9,6,480677,2019
7200,2019-09-23,연동,82.82,12.3,3.5,1.0,9,0,519253,2019
7201,2019-09-24,연동,96.52,10.9,0.0,1.1,9,1,571619,2019
7202,2019-09-25,연동,84.51,13.0,0.0,1.5,9,2,600453,2019
7203,2019-09-26,연동,60.1,17.4,0.0,2.2,9,3,620738,2019
7204,2019-09-27,연동,43.99,19.2,61.0,1.2,9,4,618965,2019
7205,2019-09-28,연동,48.62,18.6,0.5,0.5,9,5,596762,2019
7206,2019-09-29,연동,50.99,17.5,12.0,0.3,9,6,544740,2019
7207,2019-09-30,연동,56.39,0.0,3.0,0.0,9,0,567853,2019
7208,2019-10-01,연동,47.61,0.0,0.0,0.0,10,1,515297,2019
7209,2019-10-02,연동,35.1,19.4,318.5,7.0,10,2,482799,2019
7210,2019-10-03,연동,54.81,15.2,39.5,2.0,10,3,443753,2019
7211,2019-10-04,연동,92.96,14.8,0.0,0.7,10,4,529176,2019
7212,2019-10-05,연동,78.1,11.6,0.0,0.5,10,5,518188,2019
7213,2019-10-06,연동,54.7,14.0,1.5,1.4,10,6,521364,2019
7214,2019-10-07,연동,54.7,14.8,1.0,2.7,10,0,521056,2019
7215,2019-10-08,연동,80.47,11.4,0.0,1.5,10,1,577884,2019
7216,2019-10-09,연동,84.75,8.9,0.0,1.3,10,2,534806,2019
7217,2019-10-10,연동,91.82,10.4,0.0,0.6,10,3,564020,2019
7218,2019-10-11,연동,93.14,14.2,0.0,1.5,10,4,569164,2019
7219,2019-10-12,연동,84.51,13.8,0.0,2.8,10,5,541109,2019
7220,2019-10-13,연동,89.1,12.8,0.0,3.1,10,6,518642,2019
7221,2019-10-14,연동,90.13,10.8,0.0,2.1,10,0,553123,2019
7222,2019-10-15,연동,39.33,9.8,1.0,2.0,10,1,554641,2019
7223,2019-10-16,연동,85.41,9.9,0.0,2.4,10,2,554901,2019
7224,2019-10-17,연동,73.4,11.8,0.0,2.1,10,3,560100,2019
7225,2019-10-18,연동,46.95,12.9,15.5,2.2,10,4,590609,2019
7226,2019-10-19,연동,88.92,10.9,3.5,1.0,10,5,596791,2019
7227,2019-10-20,연동,92.48,9.5,0.0,1.3,10,6,528412,2019
7228,2019-10-21,연동,82.16,12.2,0.0,3.0,10,0,558893,2019
7229,2019-10-22,연동,75.75,12.7,2.5,2.2,10,1,577032,2019
7230,2019-10-23,연동,82.82,13.2,1.0,2.8,10,2,578943,2019
7231,2019-10-24,연동,52.46,11.5,22.5,2.4,10,3,611741,2019
7232,2019-10-25,연동,92.48,11.1,0.0,0.9,10,4,586323,2019
7233,2019-10-26,연동,63.94,7.5,2.0,0.9,10,5,592665,2019
7234,2019-10-27,연동,74.76,6.2,0.0,1.1,10,6,518502,2019
7235,2019-10-28,연동,76.8,7.3,0.0,1.2,10,0,562109,2019
7236,2019-10-29,연동,75.77,8.9,0.0,1.3,10,1,593657,2019
7237,2019-10-30,연동,80.01,6.7,0.0,0.9,10,2,592233,2019
7238,2019-10-31,연동,84.75,7.5,0.0,0.7,10,3,594339,2019
7239,2019-11-01,연동,89.47,9.3,0.0,0.7,11,4,539459,2019
7240,2019-11-02,연동,81.5,9.0,0.0,0.6,11,5,550904,2019
7241,2019-11-03,연동,70.37,9.3,0.0,0.7,11,6,483682,2019
7242,2019-11-04,연동,40.56,7.8,0.0,0.6,11,0,527224,2019
7243,2019-11-05,연동,78.82,7.2,0.0,0.8,11,1,567484,2019
7244,2019-11-06,연동,82.38,6.2,0.0,0.6,11,2,550899,2019
7245,2019-11-07,연동,68.0,5.4,0.0,1.0,11,3,575185,2019
7246,2019-11-08,연동,69.54,3.5,0.0,1.1,11,4,539426,2019
7247,2019-11-09,연동,71.91,3.7,0.0,1.1,11,5,561225,2019
7248,2019-11-10,연동,37.64,7.7,2.0,3.6,11,6,558449,2019
7249,2019-11-11,연동,64.62,7.1,0.0,1.9,11,0,567114,2019
7250,2019-11-12,연동,71.73,6.2,0.0,0.7,11,1,602456,2019
7251,2019-11-13,연동,38.87,8.5,3.0,2.3,11,2,537860,2019
7252,2019-11-14,연동,56.87,1.8,0.5,1.9,11,3,594387,2019
7253,2019-11-15,연동,75.97,4.5,0.0,1.2,11,4,623914,2019
7254,2019-11-16,연동,76.8,10.0,0.0,1.6,11,5,564469,2019
7255,2019-11-17,연동,52.46,14.1,2.5,5.5,11,6,538446,2019
7256,2019-11-18,연동,24.23,5.3,60.0,2.2,11,0,555083,2019
7257,2019-11-19,연동,55.18,0.8,0.0,2.7,11,1,556582,2019
7258,2019-11-20,연동,65.32,2.6,0.0,2.3,11,2,579765,2019
7259,2019-11-21,연동,63.28,4.9,0.0,1.1,11,3,575441,2019
7260,2019-11-22,연동,66.33,8.5,0.0,0.5,11,4,610470,2019
7261,2019-11-23,연동,75.09,11.7,0.0,1.5,11,5,587160,2019
7262,2019-11-24,연동,46.51,11.8,15.5,0.9,11,6,577851,2019
7263,2019-11-25,연동,41.33,1.3,0.0,1.3,11,0,604088,2019
7264,2019-11-26,연동,31.1,6.5,5.5,2.7,11,1,584396,2019
7265,2019-11-27,연동,29.41,3.0,23.0,1.9,11,2,643498,2019
7266,2019-11-28,연동,56.87,2.3,0.0,1.6,11,3,575347,2019
7267,2019-11-29,연동,66.51,0.2,0.0,1.1,11,4,641393,2019
7268,2019-11-30,연동,69.36,3.8,0.0,0.9,11,5,621695,2019
7269,2019-12-01,연동,29.68,8.4,44.0,4.3,12,6,500958,2019
7270,2019-12-02,연동,44.71,0.4,6.0,1.8,12,0,511949,2019
7271,2019-12-03,연동,52.68,-0.3,0.0,1.0,12,1,511288,2019
7272,2019-12-04,연동,55.51,1.5,0.0,0.8,12,2,519934,2019
7273,2019-12-05,연동,52.68,-0.8,0.5,1.6,12,3,532621,2019
7274,2019-12-06,연동,46.98,-4.9,0.0,2.0,12,4,590637,2019
7275,2019-12-07,연동,52.68,-2.1,0.0,1.7,12,5,538901,2019
7276,2019-12-08,연동,54.22,-0.7,0.0,0.9,12,6,522504,2019
7277,2019-12-09,연동,63.0,2.2,0.0,2.1,12,0,510043,2019
7278,2019-12-10,연동,72.54,5.3,0.0,1.7,12,1,554207,2019
7279,2019-12-11,연동,-0.34,3.6,0.0,2.1,12,2,578108,2019
7280,2019-12-12,연동,-0.3,-0.8,0.0,1.5,12,3,583650,2019
7281,2019-12-13,연동,-0.37,2.1,0.0,1.5,12,4,593282,2019
7282,2019-12-14,연동,-0.32,2.1,0.0,1.4,12,5,503159,2019
7283,2019-12-15,연동,-0.16,2.9,0.0,0.7,12,6,537493,2019
7284,2019-12-16,연동,-0.07,6.6,3.5,1.3,12,0,564812,2019
7285,2019-12-17,연동,-0.92,8.5,14.5,3.6,12,1,597708,2019
7286,2019-12-18,연동,-0.42,0.4,0.5,1.0,12,2,563419,2019
7287,2019-12-19,연동,-0.53,-1.4,0.0,1.1,12,3,591352,2019
7288,2019-12-20,연동,-0.36,-1.0,0.0,1.0,12,4,575058,2019
7289,2019-12-21,연동,-0.3,0.8,0.0,1.5,12,5,612125,2019
7290,2019-12-22,연동,-0.8,1.1,9.0,2.2,12,6,577331,2019
7291,2019-12-23,연동,-0.32,0.5,0.0,0.9,12,0,545631,2019
7292,2019-12-24,연동,-0.24,2.0,0.0,0.0,12,1,576575,2019
7293,2019-12-25,연동,-0.33,4.5,1.0,0.5,12,2,567338,2019
7294,2019-12-26,연동,-0.81,2.6,19.5,1.4,12,3,655895,2019
7295,2019-12-27,연동,-0.53,-2.8,0.0,2.0,12,4,628036,2019
7296,2019-12-28,연동,-0.18,-1.0,0.0,0.8,12,5,602769,2019
7297,2019-12-29,연동,-0.78,6.1,41.0,3.8,12,6,554384,2019
7298,2019-12-30,연동,-0.4,4.7,1.0,2.2,12,0,603997,2019
7299,2019-12-31,연동,-0.94,-6.4,0.0,2.6,12,1,634707,2019
7300,2018-01-01,용담1동,33.81,2.9,0.0,2.4,1,0,95847,2018
7301,2018-01-02,용담1동,57.3,3.8,0.0,2.7,1,1,95697,2018
7302,2018-01-03,용담1동,48.52,2.5,0.0,2.0,1,2,95384,2018
7303,2018-01-04,용담1동,29.42,1.5,1.0,1.4,1,3,104174,2018
7304,2018-01-05,용담1동,21.54,2.2,3.5,2.4,1,4,91402,2018
7305,2018-01-06,용담1동,51.35,2.9,0.0,2.8,1,5,98359,2018
7306,2018-01-07,용담1동,28.78,6.1,4.5,2.1,1,6,92248,2018
7307,2018-01-08,용담1동,28.84,6.3,6.0,3.0,1,0,95937,2018
7308,2018-01-09,용담1동,27.9,2.0,0.5,5.9,1,1,86042,2018
7309,2018-01-10,용담1동,16.86,-0.1,1.0,6.7,1,2,96997,2018
7310,2018-01-11,용담1동,11.1,-2.6,3.0,5.2,1,3,87683,2018
7311,2018-01-12,용담1동,15.84,-2.3,2.0,3.5,1,4,90883,2018
7312,2018-01-13,용담1동,48.52,1.4,0.0,2.3,1,5,96357,2018
7313,2018-01-14,용담1동,57.3,4.7,0.0,2.3,1,6,92673,2018
7314,2018-01-15,용담1동,61.46,8.1,0.0,2.7,1,0,89697,2018
7315,2018-01-16,용담1동,34.05,10.9,19.5,1.7,1,1,98109,2018
7316,2018-01-17,용담1동,30.38,7.2,6.5,2.1,1,2,96089,2018
7317,2018-01-18,용담1동,54.22,5.8,0.0,2.4,1,3,99747,2018
7318,2018-01-19,용담1동,60.17,3.0,0.0,2.1,1,4,92760,2018
7319,2018-01-20,용담1동,57.3,2.4,0.0,2.5,1,5,88039,2018
7320,2018-01-21,용담1동,55.76,5.2,0.0,2.7,1,6,105255,2018
7321,2018-01-22,용담1동,27.24,6.2,1.0,2.9,1,0,96201,2018
7322,2018-01-23,용담1동,45.44,-0.2,0.0,4.3,1,1,101171,2018
7323,2018-01-24,용담1동,14.3,-4.1,1.5,3.2,1,2,97778,2018
7324,2018-01-25,용담1동,20.64,-4.3,0.0,3.3,1,3,100352,2018
7325,2018-01-26,용담1동,22.08,-3.8,0.0,3.5,1,4,102054,2018
7326,2018-01-27,용담1동,48.73,-1.6,0.0,1.6,1,5,95357,2018
7327,2018-01-28,용담1동,23.14,0.1,2.0,2.6,1,6,100678,2018
7328,2018-01-29,용담1동,24.8,-0.9,0.5,4.5,1,0,93928,2018
7329,2018-01-30,용담1동,24.68,-0.7,3.5,2.0,1,1,102151,2018
7330,2018-01-31,용담1동,43.88,0.9,2.0,1.9,1,2,96352,2018
7331,2018-02-01,용담1동,32.52,0.9,0.0,1.8,2,3,86993,2018
7332,2018-02-02,용담1동,48.52,-0.2,0.0,2.6,2,4,94685,2018
7333,2018-02-03,용담1동,17.13,-1.5,1.0,4.8,2,5,93548,2018
7334,2018-02-04,용담1동,6.48,-3.4,3.0,5.1,2,6,86476,2018
7335,2018-02-05,용담1동,12.64,-2.3,1.0,4.5,2,0,87873,2018
7336,2018-02-06,용담1동,12.7,-3.1,2.5,4.4,2,1,89105,2018
7337,2018-02-07,용담1동,20.27,-2.2,3.0,2.0,2,2,94499,2018
7338,2018-02-08,용담1동,24.62,0.2,3.0,2.3,2,3,91704,2018
7339,2018-02-09,용담1동,57.3,3.2,0.0,2.6,2,4,97936,2018
7340,2018-02-10,용담1동,24.37,3.0,3.0,2.9,2,5,93600,2018
7341,2018-02-11,용담1동,13.9,-0.2,1.0,5.3,2,6,94041,2018
7342,2018-02-12,용담1동,13.9,0.0,0.0,5.8,2,0,92897,2018
7343,2018-02-13,용담1동,46.98,1.9,0.0,3.8,2,1,101258,2018
7344,2018-02-14,용담1동,53.76,7.3,0.0,3.6,2,2,109766,2018
7345,2018-02-15,용담1동,35.12,3.9,0.0,1.7,2,3,110375,2018
7346,2018-02-16,용담1동,46.71,2.8,0.0,2.4,2,4,128047,2018
7347,2018-02-17,용담1동,51.39,1.5,0.0,2.6,2,5,111230,2018
7348,2018-02-18,용담1동,54.43,3.8,0.5,2.1,2,6,102585,2018
7349,2018-02-19,용담1동,30.32,5.9,3.0,2.6,2,0,97507,2018
7350,2018-02-20,용담1동,55.76,5.6,0.0,2.4,2,1,98299,2018
7351,2018-02-21,용담1동,48.52,2.6,0.0,1.8,2,2,93617,2018
7352,2018-02-22,용담1동,50.06,1.5,0.0,2.5,2,3,99518,2018
7353,2018-02-23,용담1동,61.46,6.1,0.0,3.6,2,4,97153,2018
7354,2018-02-24,용담1동,55.76,6.9,0.0,2.5,2,5,98367,2018
7355,2018-02-25,용담1동,55.76,6.6,0.0,2.2,2,6,92104,2018
7356,2018-02-26,용담1동,62.72,4.7,0.0,2.5,2,0,94775,2018
7357,2018-02-27,용담1동,61.46,7.5,0.0,2.8,2,1,99288,2018
7358,2018-02-28,용담1동,24.81,8.9,85.0,5.9,2,2,94328,2018
7359,2018-03-01,용담1동,52.65,4.1,0.0,4.9,3,3,86723,2018
7360,2018-03-02,용담1동,54.62,3.1,0.0,1.7,3,4,85849,2018
7361,2018-03-03,용담1동,33.66,10.1,0.0,2.0,3,5,90412,2018
7362,2018-03-04,용담1동,51.75,15.9,7.0,3.4,3,6,84382,2018
7363,2018-03-05,용담1동,24.6,0.0,1.5,0.0,3,0,95551,2018
7364,2018-03-06,용담1동,54.16,7.1,0.0,3.6,3,1,88239,2018
7365,2018-03-07,용담1동,17.8,8.1,34.5,4.5,3,2,90104,2018
7366,2018-03-08,용담1동,11.42,4.5,33.5,3.9,3,3,97707,2018
7367,2018-03-09,용담1동,53.11,2.9,0.0,2.3,3,4,90908,2018
7368,2018-03-10,용담1동,66.36,5.1,0.0,2.6,3,5,88213,2018
7369,2018-03-11,용담1동,68.92,5.6,0.0,2.3,3,6,79621,2018
7370,2018-03-12,용담1동,70.64,8.3,0.0,2.3,3,0,91229,2018
7371,2018-03-13,용담1동,79.16,12.8,0.0,2.7,3,1,97469,2018
7372,2018-03-14,용담1동,78.32,15.6,0.0,2.8,3,2,88660,2018
7373,2018-03-15,용담1동,33.28,15.3,32.0,3.8,3,3,98234,2018
7374,2018-03-16,용담1동,19.48,7.3,2.5,3.7,3,4,91593,2018
7375,2018-03-17,용담1동,62.5,7.3,0.0,4.1,3,5,91378,2018
7376,2018-03-18,용담1동,36.39,13.6,0.5,2.8,3,6,89172,2018
7377,2018-03-19,용담1동,31.52,12.0,7.5,2.7,3,0,100335,2018
7378,2018-03-20,용담1동,14.78,6.1,26.0,6.5,3,1,100630,2018
7379,2018-03-21,용담1동,12.34,2.3,40.5,2.7,3,2,97961,2018
7380,2018-03-22,용담1동,37.36,3.9,0.5,2.8,3,3,90101,2018
7381,2018-03-23,용담1동,67.41,5.1,0.0,3.3,3,4,97991,2018
7382,2018-03-24,용담1동,69.97,10.3,0.0,2.9,3,5,91342,2018
7383,2018-03-25,용담1동,74.04,11.1,0.0,2.9,3,6,91982,2018
7384,2018-03-26,용담1동,70.64,10.8,0.0,2.5,3,0,94587,2018
7385,2018-03-27,용담1동,74.04,11.7,0.0,2.4,3,1,94996,2018
7386,2018-03-28,용담1동,79.16,12.2,0.0,2.5,3,2,100022,2018
7387,2018-03-29,용담1동,73.2,13.4,0.0,2.4,3,3,102325,2018
7388,2018-03-30,용담1동,67.62,13.1,0.0,3.1,3,4,125746,2018
7389,2018-03-31,용담1동,76.81,15.4,0.0,2.2,3,5,151100,2018
7390,2018-04-01,용담1동,72.54,16.1,0.0,2.7,4,6,128838,2018
7391,2018-04-02,용담1동,86.0,16.2,0.0,2.6,4,0,87863,2018
7392,2018-04-03,용담1동,88.56,17.0,0.0,2.6,4,1,79410,2018
7393,2018-04-04,용담1동,50.24,17.0,0.0,1.9,4,2,86858,2018
7394,2018-04-05,용담1동,48.56,17.6,0.0,2.5,4,3,86787,2018
7395,2018-04-06,용담1동,32.4,8.6,23.0,4.8,4,4,93432,2018
7396,2018-04-07,용담1동,29.05,4.8,0.0,6.2,4,5,87806,2018
7397,2018-04-08,용담1동,65.44,10.5,0.0,5.8,4,6,85083,2018
7398,2018-04-09,용담1동,75.09,12.8,0.0,3.8,4,0,93034,2018
7399,2018-04-10,용담1동,78.91,16.9,0.0,4.2,4,1,89861,2018
7400,2018-04-11,용담1동,72.08,15.9,0.0,4.2,4,2,92192,2018
7401,2018-04-12,용담1동,73.2,16.0,0.0,3.1,4,3,89154,2018
7402,2018-04-13,용담1동,44.24,14.5,0.0,5.8,4,4,89679,2018
7403,2018-04-14,용담1동,41.13,13.7,13.0,5.2,4,5,96288,2018
7404,2018-04-15,용담1동,62.5,9.3,0.0,3.5,4,6,89128,2018
7405,2018-04-16,용담1동,62.3,8.8,0.0,2.2,4,0,87032,2018
7406,2018-04-17,용담1동,64.86,11.7,0.0,2.2,4,1,84196,2018
7407,2018-04-18,용담1동,70.64,10.0,0.0,2.8,4,2,86933,2018
7408,2018-04-19,용담1동,81.72,12.3,0.0,2.8,4,3,89218,2018
7409,2018-04-20,용담1동,85.33,14.7,0.0,2.2,4,4,92596,2018
7410,2018-04-21,용담1동,84.49,15.6,0.0,2.4,4,5,93303,2018
7411,2018-04-22,용담1동,51.83,19.2,2.5,2.1,4,6,82237,2018
7412,2018-04-23,용담1동,51.2,18.2,37.5,1.5,4,0,91769,2018
7413,2018-04-24,용담1동,34.79,13.6,35.0,2.1,4,1,91876,2018
7414,2018-04-25,용담1동,48.06,12.3,1.5,1.8,4,2,89181,2018
7415,2018-04-26,용담1동,67.42,12.9,0.0,2.4,4,3,87759,2018
7416,2018-04-27,용담1동,84.28,14.6,0.0,2.9,4,4,95997,2018
7417,2018-04-28,용담1동,85.33,14.9,0.0,2.2,4,5,93373,2018
7418,2018-04-29,용담1동,78.71,15.2,0.0,2.2,4,6,96465,2018
7419,2018-04-30,용담1동,56.7,18.4,2.5,2.3,4,0,94191,2018
7420,2018-05-01,용담1동,56.7,19.5,0.0,2.2,5,1,91446,2018
7421,2018-05-02,용담1동,51.12,16.1,0.5,3.3,5,2,92233,2018
7422,2018-05-03,용담1동,70.18,12.3,0.0,4.7,5,3,87913,2018
7423,2018-05-04,용담1동,78.7,13.0,0.0,3.9,5,4,88711,2018
7424,2018-05-05,용담1동,77.2,17.7,0.0,2.4,5,5,86990,2018
7425,2018-05-06,용담1동,45.16,20.1,23.5,4.6,5,6,93541,2018
7426,2018-05-07,용담1동,38.4,16.2,23.5,2.6,5,0,84068,2018
7427,2018-05-08,용담1동,60.16,14.1,0.0,4.9,5,1,85484,2018
7428,2018-05-09,용담1동,69.13,14.1,0.0,3.1,5,2,85844,2018
7429,2018-05-10,용담1동,80.21,13.8,0.0,2.7,5,3,90418,2018
7430,2018-05-11,용담1동,80.88,15.5,0.0,2.2,5,4,88785,2018
7431,2018-05-12,용담1동,57.92,20.6,4.0,2.3,5,5,90271,2018
7432,2018-05-13,용담1동,40.96,16.7,30.5,2.5,5,6,84026,2018
7433,2018-05-14,용담1동,89.61,19.3,0.0,2.2,5,0,90111,2018
7434,2018-05-15,용담1동,86.39,21.5,0.0,2.1,5,1,95711,2018
7435,2018-05-16,용담1동,79.76,24.9,0.0,2.7,5,2,87592,2018
7436,2018-05-17,용담1동,66.96,24.9,0.0,2.3,5,3,91215,2018
7437,2018-05-18,용담1동,57.58,22.0,4.0,2.7,5,4,85835,2018
7438,2018-05-19,용담1동,47.14,15.0,0.0,5.1,5,5,93933,2018
7439,2018-05-20,용담1동,48.54,14.7,1.0,5.8,5,6,96198,2018
7440,2018-05-21,용담1동,59.94,17.3,0.0,4.1,5,0,88552,2018
7441,2018-05-22,용담1동,57.92,19.0,4.0,1.2,5,1,89671,2018
7442,2018-05-23,용담1동,57.7,15.9,2.5,3.1,5,2,86871,2018
7443,2018-05-24,용담1동,88.56,17.7,0.0,2.1,5,3,92321,2018
7444,2018-05-25,용담1동,55.82,18.5,0.5,2.1,5,4,94360,2018
7445,2018-05-26,용담1동,66.89,18.5,3.5,2.1,5,5,92310,2018
7446,2018-05-27,용담1동,78.54,18.5,1.5,1.7,5,6,83477,2018
7447,2018-05-28,용담1동,60.94,19.2,4.0,2.6,5,0,88953,2018
7448,2018-05-29,용담1동,81.1,20.3,0.0,1.7,5,1,90865,2018
7449,2018-05-30,용담1동,87.9,20.6,0.0,1.6,5,2,91743,2018
7450,2018-05-31,용담1동,73.42,17.1,0.0,2.1,5,3,91801,2018
7451,2018-06-01,용담1동,96.56,19.9,0.0,2.7,6,4,89819,2018
7452,2018-06-02,용담1동,95.08,21.1,0.0,2.2,6,5,82629,2018
7453,2018-06-03,용담1동,95.08,19.9,0.0,2.2,6,6,85706,2018
7454,2018-06-04,용담1동,89.16,20.5,0.0,2.2,6,0,78943,2018
7455,2018-06-05,용담1동,55.95,18.5,30.5,2.3,6,1,93419,2018
7456,2018-06-06,용담1동,82.65,19.7,0.0,1.4,6,2,84207,2018
7457,2018-06-07,용담1동,93.41,19.5,0.0,1.9,6,3,84072,2018
7458,2018-06-08,용담1동,95.08,19.6,0.0,1.9,6,4,84562,2018
7459,2018-06-09,용담1동,61.29,20.4,0.0,3.9,6,5,82762,2018
7460,2018-06-10,용담1동,57.95,17.9,7.5,4.3,6,6,83421,2018
7461,2018-06-11,용담1동,56.97,17.9,27.0,2.0,6,0,88907,2018
7462,2018-06-12,용담1동,77.28,18.6,1.0,2.0,6,1,84612,2018
7463,2018-06-13,용담1동,96.56,19.8,0.0,2.2,6,2,83373,2018
7464,2018-06-14,용담1동,93.41,20.6,0.0,4.2,6,3,83216,2018
7465,2018-06-15,용담1동,84.15,19.5,0.0,4.5,6,4,86911,2018
7466,2018-06-16,용담1동,88.4,17.9,0.0,4.4,6,5,88336,2018
7467,2018-06-17,용담1동,87.49,19.5,0.0,2.0,6,6,85099,2018
7468,2018-06-18,용담1동,89.16,20.8,0.0,1.4,6,0,90661,2018
7469,2018-06-19,용담1동,55.84,20.6,35.5,1.6,6,1,84735,2018
7470,2018-06-20,용담1동,89.16,20.5,2.0,1.6,6,2,84422,2018
7471,2018-06-21,용담1동,95.08,21.4,0.0,1.6,6,3,95201,2018
7472,2018-06-22,용담1동,89.16,21.6,1.0,2.3,6,4,90712,2018
7473,2018-06-23,용담1동,75.61,20.2,2.5,2.5,6,5,87612,2018
7474,2018-06-24,용담1동,94.89,22.5,0.0,2.1,6,6,80502,2018
7475,2018-06-25,용담1동,81.6,22.4,0.0,2.0,6,0,93893,2018
7476,2018-06-26,용담1동,57.17,26.7,0.0,5.3,6,1,96499,2018
7477,2018-06-27,용담1동,43.59,25.7,10.5,5.5,6,2,95388,2018
7478,2018-06-28,용담1동,30.59,24.2,88.5,4.7,6,3,90913,2018
7479,2018-06-29,용담1동,44.94,24.0,5.5,2.5,6,4,97091,2018
7480,2018-06-30,용담1동,46.61,22.7,60.0,1.8,6,5,93944,2018
7481,2018-07-01,용담1동,41.01,25.2,52.0,3.5,7,6,84507,2018
7482,2018-07-02,용담1동,32.33,25.4,1.0,3.6,7,0,103671,2018
7483,2018-07-03,용담1동,41.85,22.6,5.0,4.7,7,1,90870,2018
7484,2018-07-04,용담1동,72.35,25.0,0.0,2.4,7,2,91885,2018
7485,2018-07-05,용담1동,57.29,23.7,0.0,2.1,7,3,86552,2018
